,Unnamed: 0,ckiptagger,pkuseg,fastHan,PyNLPIR,stanza,spacy,ltp,jiagu,lac,snownlp,target,char,pymorphy,rus
16538,16538,VA,VV,AD,AD,VV,VV,VV,VV,AD,VV,AD,不,,
16539,16539,VA,VE,VE,VV,VE,VE,VE,VE,VE,VV,VE,无,,
16540,16540,NN,NN,NN,NN,NN,NN,VV,NN,NN,NN,NN,原,,
16541,16541,NN,NN,NN,NN,NN,NN,VV,NN,NN,NN,NN,因,,
16542,16542,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,,
16543,16543,P,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,“,,
16544,16544,NN,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,当,,
16545,16545,NN,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,时,,
16546,16546,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,安,,
16547,16547,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,东,,
16548,16548,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,尼,,
16549,16549,VE,VE,VE,VE,VE,VE,VE,VE,VE,VV,VE,有,,
16550,16550,AD,AD,AD,CD,CD,AD,AD,AD,VA,CD,AD,多,,
16551,16551,VA,VA,JJ,VA,DEG,JJ,VA,VA,VA,VA,AD,大,,
16552,16552,NN,NN,NN,NN,NN,NN,NN,NT,NN,NN,NN,年,,
16553,16553,NN,NN,NN,NN,NN,NN,NN,NT,NN,NN,NN,纪,,
16554,16554,PU,PU,PU,PU,PU,PU,PU,PU,PU,VV,PU,？,,
16555,16555,NN,PU,PU,PU,PU,PU,PU,PU,PU,VV,PU,”,,
16556,16556,NN,NR,NR,AD,NR,NN,NR,VA,NR,Mg,NR,齐,,
16557,16557,NN,NR,NR,NN,NR,NN,NR,NN,NR,Mg,NR,娜,,
16558,16558,NN,VV,NR,VV,VV,AD,NR,VV,NR,VV,NR,依,,
16559,16559,NN,VV,NR,VV,VV,AD,NR,VV,NR,VV,NR,达,,
16560,16560,NN,NN,VV,VV,VV,VV,NR,VV,VV,VV,VV,问,,
16561,16561,NN,NN,VV,VV,VV,VV,NR,VV,VV,VV,VV,道,,
16562,16562,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,,
16563,16563,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,她,,
16564,16564,P,P,P,P,P,P,P,P,P,P,P,向,,
16565,16565,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,他,,
16566,16566,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,指,,
16567,16567,VV,AS,AS,AS,VV,AS,VV,AS,VV,DEG,AS,着,,
16568,16568,VV,NN,NN,NN,VV,NN,NN,NN,NN,NN,NN,门,,
16569,16569,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,,
16570,16570,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,反,,
16571,16571,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,正,,
16572,16572,AD,VV,VV,VV,VV,VV,VV,VA,VV,VV,VV,要,,
16573,16573,VV,VV,VV,VA,VV,VV,VV,VA,VV,VV,VV,死,,
16574,16574,SP,SP,SP,DEG,SP,SP,SP,SP,SP,DEG,SP,的,,
16575,16575,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,,
16576,16576,VV,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,“,,
16577,16577,DT,AD,AD,AD,AD,AD,AD,PN,AD,PN,AD,那,,
16578,16578,AD,AD,AD,AD,AD,AD,AD,PN,AD,PN,AD,么,,
16579,16579,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
16580,16580,P,P,VV,P,VV,P,VV,P,AD,P,P,在,,
16581,16581,LC,PN,PN,PN,PN,PN,PN,PN,AD,PN,PN,哪,,
16582,16582,LC,PN,PN,PN,PN,PN,PN,PN,AD,PN,PN,里,,
16583,16583,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,呢,,
16584,16584,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,？,,
16585,16585,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,”,,
16586,16586,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,我,,
16587,16587,AD,AD,AD,AD,AD,AD,AD,VV,VV,AD,AD,不,,
16588,16588,AD,VV,VV,VV,VV,VV,AD,VV,VV,VV,VV,能,,
16589,16589,P,P,P,P,P,P,P,P,P,P,P,向,,
16590,16590,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,您,,
16591,16591,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,解,,
16592,16592,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,释,,
16593,16593,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,我,,
16594,16594,VV,PN,AD,AD,P,AD,PN,AD,PN,PN,AD,为,,
16595,16595,VV,PN,AD,AD,PN,AD,PN,AD,PN,PN,AD,何,,
16596,16596,VV,PN,AD,DT,PN,AD,PN,PN,VV,PN,AD,这,,
16597,16597,VV,PN,AD,DT,PN,AD,PN,PN,VV,PN,AD,样,,
16598,16598,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,做,,
16599,16599,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,；,,
16600,16600,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,但,,
16601,16601,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,是,,
16602,16602,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,我,,
16603,16603,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,觉,,
16604,16604,DEG,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,得,,
16605,16605,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,应,,
16606,16606,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,该,,
16607,16607,BA,BA,BA,BA,BA,BA,BA,BA,BA,BA,BA,把,,
16608,16608,VV,DT,DT,DT,DT,DT,DT,DT,NN,DT,DT,这,,
16609,16609,M,M,M,M,M,M,M,M,NN,M,M,件,,
16610,16610,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,事,,
16611,16611,VV,VV,VV,NN,VV,VV,VV,VV,VV,NN,VV,通,,
16612,16612,VV,VV,VV,NN,VV,VV,VV,VV,VV,NN,VV,知,,
16613,16613,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,您,,
16614,16614,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,,
16615,16615,AD,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,“,,
16616,16616,VA,VA,VA,VA,VA,VA,PU,VV,VA,VA,VA,累,,
16617,16617,SP,SP,SP,SP,SP,SP,SP,SP,VA,DEG,SP,了,,
16618,16618,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,！,,
16619,16619,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,您,,
16620,16620,AD,AD,AD,AD,AD,AD,AD,VV,AD,AD,AD,不,,
16621,16621,AD,AD,AD,AD,AD,AD,AD,VV,AD,AD,AD,致,,
16622,16622,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,感,,
16623,16623,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,到,,
16624,16624,NN,VV,VA,VV,VA,NN,VV,VA,NN,VV,VA,腻,,
16625,16625,NN,VV,VA,VV,VA,NN,VV,VA,NN,NN,VA,味,,
16626,16626,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,吧,,
16627,16627,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,？,,
16628,16628,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,”,,
16629,16629,NR,NR,NR,NR,NR,NR,NR,NN,NR,AD,NR,瓦,,
16630,16630,NR,NR,NR,NR,NR,NR,NR,NN,NR,AD,NR,西,,
16631,16631,NR,NR,NR,NR,NR,NR,NR,NN,NR,AD,NR,里,,
16632,16632,NR,NR,NR,NR,PU,NR,NR,PU,NR,PU,NR,·,,
16633,16633,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,伊,,
16634,16634,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,凡,,
16635,16635,NR,NR,NR,NR,NR,NR,NR,LC,NR,NR,NR,内,,
16636,16636,NN,NR,NR,NR,NR,NR,NR,VA,NR,NR,NR,奇,,
16637,16637,NN,P,P,P,P,P,P,P,P,NR,P,从,,
16638,16638,NN,NN,NN,VV,NR,NN,NN,VV,NN,NR,NN,露,,
16639,16639,NN,NN,NN,NN,NR,NN,NN,NN,NN,NN,NN,椅,,
16640,16640,LC,VV,LC,LC,LC,LC,LC,NN,LC,Dg,LC,上,,
16641,16641,VA,VA,VA,VA,AD,VA,VA,VA,VA,Dg,VA,轻,,
16642,16642,VA,VA,VA,VA,AD,VA,VA,VA,VA,VA,VA,巧,,
16643,16643,DEV,DEV,DEV,DEV,VV,DEV,DEV,DEV,DEV,DEV,DEV,地,,
16644,16644,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,站,,
16645,16645,AS,AS,AS,AS,AS,AS,AS,AS,AS,DEG,AS,了,,
16646,16646,AS,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,起,,
16647,16647,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,来,,
16648,16648,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
16649,16649,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,哼,,
16650,16650,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,起,,
16651,16651,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,《,,
16652,16652,NN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,罗,,
16653,16653,NN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,伯,,
16654,16654,NN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,特,,
16655,16655,PU,PU,PU,PU,PU,PU,PU,PU,NR,NR,PU,》,,
16656,16656,CD,PU,NN,CD,NN,NN,CD,PU,NR,NR,PU,③,,
16657,16657,NN,LC,LC,M,NN,NN,M,LC,NR,LC,LC,里,,
16658,16658,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,NR,DEG,DEG,的,,
16659,16659,CD,CD,CD,CD,CD,CD,CD,VV,NR,CD,CD,一,,
16660,16660,M,M,M,M,M,M,M,VV,NR,M,M,段,,
16661,16661,PU,PU,PU,PU,PU,PU,PU,PU,NR,JJ,PU,：,,
16662,16662,CD,PU,CD,CD,PU,CD,CD,PU,NR,JJ,PU,③,,
16663,16663,NN,NN,NN,NN,NN,NN,NN,NN,NR,NN,NN,原,,
16664,16664,NN,NN,NN,NN,NN,NN,NN,NN,NR,NN,NN,名,,
16665,16665,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,《,,
16666,16666,NR,NR,NR,NR,NR,NR,NR,NR,NR,Dg,NR,罗,,
16667,16667,NR,NR,NR,NR,NR,NR,NR,NR,NR,Dg,NR,伯,,
16668,16668,NR,NR,NR,NR,NR,NR,NR,NR,NR,Dg,NR,特,,
16669,16669,NR,CC,CC,P,CC,CC,CC,CC,NR,P,CC,与,,
16670,16670,NR,NN,NN,NN,NN,NR,NN,NN,NR,VA,NN,恶,,
16671,16671,NN,NN,NN,NN,NN,NR,NN,NN,NR,NN,NN,魔,,
16672,16672,PU,PU,PU,PU,PU,PU,PU,PU,PU,NR,PU,》,,
16673,16673,PU,PU,PU,PU,PU,PU,PU,PU,PU,NR,PU,，,,
16674,16674,VC,VV,VC,VC,VC,VC,VC,VC,VC,VC,VC,是,,
16675,16675,NN,NN,NN,NN,VV,NN,NN,NN,NN,NN,NN,作,,
16676,16676,NN,NN,NN,NN,VV,NN,NN,NN,NN,NN,NN,曲,,
16677,16677,NN,NN,NN,NN,DEG,NN,NN,NN,NN,NN,NN,家,,
16678,16678,NR,NR,NR,NR,NR,NR,NR,NN,NR,NR,NR,麦,,
16679,16679,NR,NR,NR,NR,NR,NR,NR,DEG,NR,NR,NR,耶,,
16680,16680,NR,NR,NR,NR,NR,NR,NR,NN,NR,NR,NR,伯,,
16681,16681,NR,NR,NR,NR,NR,NR,NR,NN,NR,NR,NR,尔,,
16682,16682,PU,PU,PU,PU,PU,PU,PU,PU,PU,NR,PU,（,,
16683,16683,VV,NN,NR,NN,FW,NR,NR,NR,SP,NR,NR,G,,
16684,16684,NR,NN,NR,NN,FW,NR,NR,PU,PU,NR,NR,．,,
16685,16685,VV,NN,NR,NN,FW,NR,NR,NN,NN,NR,NR,M,,
16686,16686,VV,NN,NR,NN,FW,NR,NR,NN,NN,NR,NR,e,,
16687,16687,VV,NN,NR,NN,FW,NR,NR,NN,NN,NR,NR,y,,
16688,16688,VV,NN,NR,NN,FW,NR,NR,NN,NN,NR,NR,e,,
16689,16689,VV,NN,NR,NN,FW,NR,NR,NN,NN,NR,NR,r,,
16690,16690,VV,NN,NR,NN,FW,NN,NR,NN,NN,NR,NR,b,,
16691,16691,VV,NN,NR,NN,FW,NN,NR,NN,NN,NR,NR,e,,
16692,16692,VV,NN,NR,NN,FW,NN,NR,NN,NN,NR,NR,e,,
16693,16693,VV,NN,NR,NN,FW,NN,NR,NN,NN,NR,NR,r,,
16694,16694,PU,PU,PU,PU,PU,PU,PU,PU,PU,NR,PU,，,,
16695,16695,CD,VV,CD,CD,CD,CD,CD,VV,CD,NR,NT,一,,
16696,16696,CD,VV,CD,CD,CD,CD,CD,VV,CD,NR,NT,七,,
16697,16697,CD,VV,CD,CD,CD,CD,CD,VV,CD,NR,NT,九,,
16698,16698,PU,PU,PU,PU,PU,PU,CD,PU,PU,PU,NT,—,,
16699,16699,PU,PU,PU,PU,PU,PU,CD,PU,PU,PU,PU,—,,
16700,16700,CD,CD,NT,CD,CD,NT,CD,NN,PU,NR,NT,一,,
16701,16701,CD,CD,NT,CD,CD,NT,CD,NN,PU,NR,NT,八,,
16702,16702,CD,CD,NT,CD,CD,NT,CD,NN,PU,NR,NT,六,,
16703,16703,CD,CD,NT,CD,CD,NT,CD,CD,PU,CD,NT,四,,
16704,16704,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,）,,
16705,16705,NN,VV,VV,VV,VV,NN,VV,VV,VV,VV,VV,创,,
16706,16706,VV,VV,VV,VV,VV,NN,VV,VV,VV,VV,VV,作,,
16707,16707,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,,
16708,16708,CD,CD,CD,CD,CD,CD,CD,mq,CD,CD,CD,一,,
16709,16709,NN,CD,M,M,M,M,CD,mq,CD,CD,M,个,,
16710,16710,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,歌,,
16711,16711,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,剧,,
16712,16712,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,,
16713,16713,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,我,,
16714,16714,AD,AD,AD,AD,VV,AD,AD,AD,AD,AD,AD,倒,,
16715,16715,AD,AD,AD,AD,VV,AD,AD,AD,AD,AD,AD,挺,,
16716,16716,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,喜,,
16717,16717,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,欢,,
16718,16718,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,你,,
16719,16719,VA,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,们,,
16720,16720,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,住,,
16721,16721,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,,
16722,16722,DT,DT,DT,DT,DT,DT,DT,DT,DT,DT,DT,那,,
16723,16723,VA,PN,M,DT,M,DT,PN,PN,PN,PN,M,种,,
16724,16724,VA,JJ,JJ,JJ,DEG,JJ,JJ,JJ,JJ,NR,JJ,小,,
16725,16725,NN,NN,NN,NN,NN,NN,VA,NN,NN,NN,NN,宅,,
16726,16726,NN,NN,NN,NN,NN,NN,VA,NN,NN,NN,NN,子,,
16727,16727,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
16728,16728,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,古,,
16729,16729,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,老,,
16730,16730,CC,AD,CC,AD,CC,AD,CC,AD,AD,AD,CC,又,,
16731,16731,VA,VA,VA,NN,VA,VA,VA,VA,VA,VA,VA,温,,
16732,16732,VA,VA,VA,NN,VA,VA,VA,VA,VA,VA,VA,暖,,
16733,16733,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
16734,16734,VE,VE,VE,VE,VE,VE,VE,VE,VE,VV,VE,有,,
16735,16735,NN,VV,M,M,M,VV,M,M,VV,M,M,种,,
16736,16736,NN,VA,VA,VA,VA,NN,VA,VA,VA,VA,VA,奇,,
16737,16737,NN,VA,VA,VA,VA,NN,VA,VA,VA,VA,VA,异,,
16738,16738,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,,
16739,16739,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,气,,
16740,16740,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,息,,
16741,16741,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,,
16742,16742,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,”,,
16743,16743,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,我,,
16744,16744,NN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,们,,
16745,16745,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,的,,
16746,16746,VV,CD,CD,CD,CD,CD,CD,NN,CD,CD,CD,两,,
16747,16747,VV,M,M,M,M,M,M,NN,CD,M,M,个,,
16748,16748,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,朋,,
16749,16749,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,友,,
16750,16750,P,VV,AD,P,VV,VV,P,P,P,P,AD,自,,
16751,16751,VV,VV,VV,VV,VV,VV,VV,VV,NN,VV,VV,出,,
16752,16752,VV,NN,NN,NN,NN,NN,VV,NN,NN,NN,NN,家,,
16753,16753,VV,NN,NN,NN,NN,NN,VV,NN,NN,NN,NN,门,,
16754,16754,P,VV,VV,VV,VV,AD,VV,VV,VV,Mg,VV,到,,
16755,16755,NR,NR,NR,VV,NR,AD,NR,NN,VV,Mg,NR,费,,
16756,16756,NR,NR,NR,CD,NR,AD,NR,NT,NR,VA,NR,多,,
16757,16757,NR,NR,NR,NR,NN,AD,NR,NT,NR,NR,NR,特,,
16758,16758,NR,NR,NN,NN,NN,VV,NR,NN,NN,NN,NN,马,,
16759,16759,NR,NR,NN,NN,NN,VV,NR,NN,NN,NN,NN,车,,
16760,16760,NN,NR,NN,NN,NN,VV,NR,NN,NN,NN,NN,店,,
16761,16761,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
16762,16762,AD,AD,AD,AD,VV,VV,AD,AD,PN,AD,AD,偶,,
16763,16763,CC,AD,AD,AD,CC,CC,AD,AD,AD,AD,AD,或,,
16764,16764,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,交,,
16765,16765,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,换,,
16766,16766,VA,CD,CD,CD,CD,CD,CD,NN,CD,CD,CD,几,,
16767,16767,VA,M,M,M,M,M,M,NN,CD,M,M,句,,
16768,16768,VV,VV,VV,VV,VA,VV,VV,VV,VA,VV,VV,无,,
16769,16769,VV,VV,VV,VV,VA,VV,VV,VV,VA,VV,VV,关,,
16770,16770,VV,VV,VV,VV,VA,VV,VV,VV,VA,VV,VV,紧,,
16771,16771,VV,VV,VV,VV,VA,VV,VV,VV,VA,VV,VV,要,,
16772,16772,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,,
16773,16773,VV,DEG,NN,NN,NN,AS,DEG,DEG,DEG,NN,NN,话,,
16774,16774,LC,LC,LC,LC,NN,LC,LC,LC,LC,NN,LC,外,,
16775,16775,AD,CD,AD,CD,CD,AD,LC,NN,CD,CD,AD,一,,
16776,16776,AD,CD,AD,CD,NN,AD,LC,NN,CD,CD,AD,路,,
16777,16777,VV,l,VV,VA,NN,VV,VA,VV,VA,NN,VV,沉,,
16778,16778,VV,l,VV,VA,NN,VV,VA,VV,VA,NN,VV,默,,
16779,16779,AD,l,VV,AD,VA,VV,VA,VV,VV,VV,VV,不,,
16780,16780,VV,l,VV,NN,VA,VV,VA,VV,VV,VV,VV,语,,
16781,16781,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,,
16782,16782,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,雇,,
16783,16783,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,工,,
16784,16784,VV,AD,AD,AD,VA,AD,AD,AD,AD,AD,AD,简,,
16785,16785,AD,AD,AD,AD,VA,AD,AD,AD,AD,AD,AD,直,,
16786,16786,AD,P,AD,P,VV,AD,AD,P,AD,VV,VV,在,,
16787,16787,VV,NN,VV,VV,NN,VV,VV,NN,VV,VV,NN,坑,,
16788,16788,VV,NN,VV,VV,NN,VV,VV,NN,VV,NN,NN,人,,
16789,16789,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,：,,
16790,16790,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,说,,
16791,16791,VV,NN,M,NN,NR,NN,VV,NN,NN,NN,VV,声,,
16792,16792,PU,VV,PU,PU,NR,PU,PU,PU,PU,NR,PU,",",,
16793,16793,VV,VV,VV,VV,NN,VV,VV,NT,VV,VV,VV,过,,
16794,16794,SP,VV,VV,VV,NN,VV,VV,NT,VV,VV,VV,去,,
16795,16795,AS,AS,AS,AS,AS,AS,AS,AS,AS,AS,AS,了,,
16796,16796,PU,NN,PU,PU,CD,PU,PU,PU,PU,PU,PU,",",,
16797,16797,AD,AD,AD,AD,CD,AD,AD,AD,AD,AD,AD,便,,
16798,16798,AD,AD,AD,AD,AD,AD,AD,AD,AD,NR,AD,就,,
16799,16799,VV,VV,VV,VV,VV,VV,VV,VV,VA,NR,VV,心,,
16800,16800,VV,VV,VV,VV,VV,VV,VV,VV,VA,NR,VV,安,,
16801,16801,VV,VV,VV,VV,VV,VV,VV,VV,VA,NR,VV,理,,
16802,16802,VV,VV,VV,VV,VV,VV,VV,VV,VA,NR,VV,得,,
16803,16803,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,,
16804,16804,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,祝,,
16805,16805,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,您,,
16806,16806,VV,VA,VV,VA,VV,VV,VA,VA,VA,VA,NN,长,,
16807,16807,VV,VA,VV,VA,VV,VV,VA,VA,VA,VA,NN,寿,,
16808,16808,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
16809,16809,AD,P,P,AD,P,P,P,AD,P,AD,AD,因,,
16810,16810,VV,P,P,AD,P,P,P,AD,P,AD,AD,为,,
16811,16811,VV,PN,PN,DT,PN,VV,PN,PN,PN,PN,PN,这,,
16812,16812,VC,PN,VC,VC,VC,VC,VC,VC,VC,VC,VC,是,,
16813,16813,NN,NN,NN,NN,NN,NN,NN,NN,NN,NR,NN,人,,
16814,16814,AD,MSP,MSP,MSP,AD,MSP,NN,MSP,MSP,NR,MSP,所,,
16815,16815,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,最,,
16816,16816,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,最,,
16817,16817,VA,JJ,VA,JJ,VA,VA,JJ,VA,VA,JJ,VA,主,,
16818,16818,VA,JJ,VA,JJ,VA,VA,JJ,VA,VA,JJ,VA,要,,
16819,16819,SP,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,,
16820,16820,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,；,,
16821,16821,NR,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,愿,,
16822,16822,NR,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,不,,
16823,16823,NR,VA,VV,VV,VA,VV,AD,VV,VV,VV,VV,虚,,
16824,16824,VV,VA,VV,VV,VA,VV,AD,VV,VV,VV,VV,度,,
16825,16825,NN,NN,NN,NN,NN,NN,NN,NN,VV,NN,NN,年,,
16826,16826,NN,NN,NN,NN,NN,NN,NN,NN,VV,NN,NN,华,,
16827,16827,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,,
16828,16828,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,但,,
16829,16829,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,是,,
16830,16830,SP,SP,SP,SP,SP,SP,SP,IJ,SP,SP,SP,啊,,
16831,16831,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
16832,16832,P,P,P,P,P,P,P,P,P,P,P,自,,
16833,16833,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,他,,
16834,16834,P,P,P,P,P,P,P,P,P,P,P,在,,
16835,16835,NN,NN,NN,NR,NN,NR,NN,NN,NN,NN,NN,马,,
16836,16836,NN,NN,NN,NN,NN,NR,NN,NN,NN,NN,NN,车,,
16837,16837,NN,NN,NN,NN,DEG,NR,NN,NN,NN,VV,NN,站,,
16838,16838,VV,DEG,VV,VV,NN,AS,VV,DEG,DEG,DEG,VV,等,,
16839,16839,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,他,,
16840,16840,VV,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,儿,,
16841,16841,VV,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,子,,
16842,16842,VV,VV,VV,VV,VV,VV,NN,VV,VV,VV,VV,归,,
16843,16843,VV,VV,VV,VV,VV,VV,NN,VV,VV,VV,VV,来,,
16844,16844,P,VV,P,P,VV,VV,P,VV,VV,VV,P,到,,
16845,16845,VV,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,现,,
16846,16846,P,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,在,,
16847,16847,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
16848,16848,VV,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,时,,
16849,16849,VV,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,间,,
16850,16850,VV,AD,AD,AD,VV,VV,AD,AD,AD,AD,AD,没,,
16851,16851,VV,VV,VV,VV,VV,NN,VV,VV,VV,VV,VV,隔,,
16852,16852,NT,PN,PN,CD,CD,NN,PN,NT,PN,PN,CD,多,,
16853,16853,NT,PN,PN,CD,NN,NN,PN,NT,PN,PN,CD,久,,
16854,16854,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
16855,16855,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,情,,
16856,16856,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,况,,
16857,16857,NN,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,却,,
16858,16858,NN,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,发,,
16859,16859,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,生,,
